bmi,steps,heart_rate,temperature,wellness_score
27.5,553,90,36.7,95
33.4,566,114,36.5,90
17.2,1437,142,36.6,80
38.1,634,86,36.5,85
33.4,462,93,36.2,90
16.4,1208,123,36.7,85
23.4,696,101,36.4,100
19.3,1967,155,36.3,95
35.4,951,121,36.3,85
33.8,786,109,36.5,90
24.2,808,92,36.9,100
22.3,534,96,36.8,90
36.9,777,111,36.9,85
21.6,1556,148,36.7,95
27.8,1170,118,36.9,95
28.9,1046,102,36.8,95
26.0,1013,119,36.2,95
28.6,386,93,37.1,85
35.4,998,112,36.2,85
16.4,1338,125,37.0,85
23.2,587,91,36.8,90
18.9,1051,109,37.0,100
26.9,986,108,36.8,95
24.1,731,87,36.7,100
35.4,372,108,36.8,85
21.8,827,106,36.8,90
30.0,472,94,36.2,85
38.0,557,112,36.3,85
38.0,532,86,36.7,85
39.5,153,88,36.3,65
27.2,1068,125,36.4,95
19.2,1279,112,36.5,100
27.8,601,88,36.6,95
16.5,1368,136,36.7,80
38.0,457,90,36.4,85
38.9,436,93,36.4,85
37.5,781,110,36.7,85
31.6,1193,127,36.9,90
27.5,285,92,38.4,60
23.3,1109,123,37.1,100
19.2,1137,118,36.4,100
37.6,423,90,37.0,85
21.4,1713,146,37.1,95
31.1,821,108,36.6,90
22.9,890,103,37.1,100
32.5,618,103,36.6,90
23.4,1433,138,36.3,95
25.8,410,80,37.0,85
22.8,1249,133,36.9,95
17.6,1693,146,36.7,80
24.9,1580,151,37.2,95
33.9,0,73,37.1,70
25.4,252,75,36.7,75
38.8,864,109,36.9,85
26.0,897,108,36.5,95
16.7,1126,120,36.3,85
24.1,873,119,36.3,100
29.4,437,94,37.0,85
22.7,563,90,39.1,50
38.8,865,107,36.3,85
28.7,336,97,36.8,85
27.4,543,103,37.0,95
32.5,547,119,36.3,90
38.6,419,94,36.4,85
35.2,491,96,37.6,75
20.9,576,93,36.2,90
29.6,239,88,36.6,75
36.7,680,108,36.6,85
17.0,1682,138,36.7,80
37.7,162,87,36.5,65
31.0,744,105,36.3,90
25.7,842,102,38.5,70
16.1,1306,141,37.0,80
19.1,1422,126,36.9,100
39.1,439,103,36.7,85
28.4,675,97,36.7,95
30.3,422,94,37.0,80
23.9,1217,128,37.2,100
18.6,1658,140,36.5,95
22.8,439,89,36.5,90
17.4,1452,133,36.7,80
31.9,729,112,36.3,90
27.1,808,114,36.8,95
27.7,274,79,36.7,75
26.9,506,82,36.4,85
19.1,1117,121,37.1,100
28.0,446,84,36.5,85
19.9,1815,149,37.1,95
20.5,996,125,36.3,100
27.8,532,87,36.7,95
30.4,368,90,37.2,80
16.8,1429,119,37.0,85
19.8,886,92,36.5,100
19.4,1879,155,36.2,95
39.6,526,112,36.5,85
39.8,327,94,36.3,75
27.3,681,110,37.2,95
21.3,1410,133,36.2,95
21.3,1088,122,36.9,100
28.6,440,108,36.8,85
26.1,727,103,36.5,95
26.5,410,87,36.5,85
33.2,430,105,36.7,90
20.5,1114,131,36.6,100
33.1,615,101,36.6,90
29.2,1187,148,36.7,90
27.9,667,111,37.1,95
33.9,348,82,36.9,80
23.2,702,108,37.0,100
21.7,728,109,36.4,90
20.8,1902,152,36.9,95
35.0,424,90,36.7,90
29.3,320,74,36.9,85
16.8,971,106,36.8,85
17.2,1856,144,37.1,80
26.0,838,123,37.2,95
39.6,493,100,36.6,85
37.8,183,89,36.5,65
17.4,1328,130,37.0,85
18.1,967,103,37.1,85
38.7,295,79,36.3,75
32.0,592,105,36.5,90
22.3,972,124,36.9,100
34.8,448,103,36.7,90
24.0,707,94,37.0,100
29.3,387,86,37.2,85
39.7,415,97,37.0,85
19.1,541,86,37.1,90
31.9,697,104,36.7,90
35.8,514,108,36.8,85
23.8,462,84,37.6,80
25.1,1126,125,37.1,95
39.6,345,96,36.8,75
17.2,1895,169,37.2,80
37.4,120,73,36.9,65
34.6,618,95,36.4,90
26.0,493,98,36.7,85
30.3,258,78,36.9,70
19.7,1512,140,36.7,95
27.6,501,82,36.8,95
35.8,410,81,37.2,85
23.1,240,80,36.5,80
29.6,193,77,37.2,75
19.3,1878,171,36.7,95
32.8,416,87,36.8,90
33.9,372,93,36.4,90
36.8,321,95,37.1,75
34.4,519,98,37.0,90
38.4,746,115,36.3,85
34.8,568,112,36.5,90
39.5,126,89,36.5,65
30.6,445,96,36.9,80
19.9,1029,109,36.6,100
29.8,612,100,36.8,95
35.9,578,106,36.7,85
25.1,1127,127,37.0,95
39.1,359,101,36.7,85
20.3,1320,123,36.5,100
25.6,867,98,36.4,95
34.4,512,94,36.4,90
22.7,1196,134,36.4,95
26.0,746,99,36.9,95
28.2,655,109,36.8,95
29.4,792,121,36.8,95
36.1,646,109,36.3,85
27.8,1111,134,36.6,90
30.5,656,102,38.6,65
27.0,300,89,36.6,85
39.5,332,83,36.7,75
23.8,862,111,37.2,100
24.3,520,95,36.7,90
22.9,775,92,36.4,100
18.8,1077,113,36.8,100
38.7,822,104,36.5,85
23.7,941,100,36.4,100
31.7,826,110,37.0,90
16.3,1215,123,36.2,85
22.4,1443,129,36.6,100
30.5,313,84,36.4,80
37.8,578,103,36.7,85
37.2,450,89,37.0,85
18.1,1478,129,36.4,85
22.8,1144,122,36.6,100
22.3,725,109,36.8,100
27.2,797,112,37.1,95
37.3,304,92,37.2,75
24.1,1113,120,36.6,100
17.3,1217,126,36.7,85
30.3,679,107,36.4,90
33.9,455,101,36.3,90
26.7,1128,126,36.8,95
26.8,1155,124,37.2,95
17.1,1347,118,37.2,85
36.5,473,101,36.7,85
31.1,799,107,36.8,90
20.1,1385,133,37.0,95
27.9,1153,129,36.8,95
39.1,698,102,37.2,85
36.5,485,97,36.5,85
34.7,506,92,36.4,90
25.7,519,82,37.7,75
18.2,1647,150,36.9,80
30.1,979,119,36.9,90
39.4,649,109,36.6,85
17.1,915,111,37.1,85
26.1,870,115,36.9,95
21.1,1122,132,37.0,100
25.6,781,94,37.0,95
39.7,522,101,37.1,85
26.3,1212,122,37.0,95
30.9,487,100,36.3,80
25.0,459,76,36.5,90
19.2,672,92,36.2,90
18.6,251,79,37.1,80
36.9,582,107,36.7,85
38.0,478,98,36.6,85
27.5,744,100,37.1,95
30.7,1018,134,36.7,85
16.8,1624,127,36.5,85
23.9,340,86,36.6,80
36.3,262,86,36.3,75
38.2,353,92,37.1,85
23.9,1065,112,37.0,100
39.9,766,107,36.9,85
34.1,553,92,36.6,90
35.9,169,73,36.2,65
26.6,1150,124,36.8,95
19.4,559,90,36.5,90
34.9,294,86,39.0,55
32.8,669,101,36.5,90
32.1,536,98,38.7,65
17.5,1113,112,36.5,85
24.1,1581,139,36.4,95
22.6,987,110,36.6,100
26.1,1307,132,36.8,90
35.1,486,81,36.8,85
33.4,327,90,36.7,80
19.6,1363,136,37.1,95
32.0,804,110,36.5,90
22.2,1060,113,37.0,100
20.1,587,107,36.9,90
28.5,826,104,36.5,95
22.8,1550,147,36.2,95
17.2,1321,118,36.7,85
24.7,1160,135,36.6,95
38.7,790,126,37.1,85
22.9,470,93,36.6,90
24.2,779,88,36.3,100
28.7,379,85,39.1,45
23.9,1175,130,36.4,100
19.6,1300,136,36.4,95
28.1,531,84,36.5,95
32.2,431,99,36.3,90
18.0,1474,134,36.4,80
18.3,866,109,37.2,85
27.9,324,88,36.9,85
34.3,201,92,38.4,55
17.1,1264,118,37.1,85
19.5,1029,131,36.8,100
22.3,406,83,36.9,90
17.9,390,85,36.3,65
38.2,820,110,37.0,85
29.5,906,124,37.2,95
25.9,965,115,36.3,95
18.2,1194,119,36.6,85
17.5,524,90,36.9,75
34.0,556,99,36.8,90
30.9,435,89,36.2,80
25.0,889,116,37.1,100
35.0,544,101,36.3,90
38.1,838,107,36.7,85
34.1,132,68,36.4,70
27.1,461,87,36.8,85
35.0,822,129,36.9,90
25.5,1184,128,36.4,95
19.9,559,98,36.5,90
24.5,1116,132,36.4,95
26.1,260,88,36.3,75
35.4,499,89,37.2,85
28.2,930,115,36.9,95
20.8,1137,131,36.6,100
24.5,848,121,36.6,100
19.5,1606,146,37.6,85
27.0,906,116,36.3,95
18.2,536,94,36.9,75
38.2,541,107,36.6,85
30.8,320,79,36.4,80
17.3,1551,136,36.6,80
38.9,477,86,36.7,85
30.0,664,96,36.3,95
19.9,1050,110,36.3,100
27.5,898,122,36.8,95
32.1,574,112,37.1,90
34.3,392,101,36.8,90
26.0,1359,134,36.9,90
35.2,672,101,36.7,85
22.5,362,75,36.8,90
36.8,367,93,36.8,85
36.3,553,97,36.3,85
30.2,765,111,37.0,90
32.7,785,114,37.1,90
29.6,776,109,36.7,95
20.7,616,92,36.7,90
26.0,1125,139,36.4,90
16.1,1247,128,37.8,75
20.1,1315,137,36.8,95
30.9,326,93,38.1,55
17.0,2119,175,36.7,80
24.4,1826,160,36.9,95
16.3,1767,144,36.5,80
31.2,929,125,36.8,90
39.4,424,100,36.6,85
26.0,557,97,37.1,85
34.6,463,98,36.4,90
22.1,1086,120,36.5,100
16.1,1942,155,36.9,80
23.6,402,83,36.7,90
26.7,955,116,36.8,95
21.7,575,98,36.6,90
36.0,252,86,36.2,75
17.4,1245,122,36.7,85
34.0,349,91,36.5,80
26.6,171,73,38.9,50
26.2,1056,116,36.4,95
27.9,881,111,36.4,95
24.7,1149,128,36.7,100
18.6,1555,134,36.7,95
29.8,171,74,38.0,65
30.2,917,129,38.6,65
20.5,499,86,36.5,90
30.6,559,82,36.9,90
37.9,231,77,36.6,75
39.0,520,89,37.2,85
24.7,1085,117,36.7,100
20.7,1131,120,37.1,100
29.2,478,83,37.2,85
32.4,268,83,36.8,80
28.8,865,124,36.5,95
16.2,1304,111,36.7,85
39.5,771,114,36.5,85
33.6,549,83,36.6,90
32.7,579,97,37.2,90
21.7,1644,139,36.3,95
23.2,946,101,36.4,100
30.7,669,107,38.1,65
20.0,555,92,37.2,90
33.6,674,101,37.1,90
23.7,951,115,36.5,100
24.4,944,118,38.8,75
31.5,600,96,37.1,90
39.1,406,104,36.9,85
34.2,241,76,37.0,80
29.0,924,118,37.0,95
21.7,1250,133,36.5,95
31.3,841,115,37.1,90
19.6,553,100,36.7,90
37.8,394,92,36.5,85
29.4,571,95,36.4,95
23.8,1074,113,36.8,100
19.6,1000,122,36.9,100
20.5,2102,166,36.3,95
37.4,230,86,36.2,75
29.9,1273,124,37.1,95
26.4,673,102,36.7,95
33.5,882,126,37.0,90
31.4,702,102,37.1,90
28.6,1083,112,36.4,95
20.0,1141,134,36.7,100
39.4,524,106,36.7,85
20.4,334,84,36.7,80
22.0,0,68,36.8,80
21.0,758,109,36.3,90
22.4,763,102,36.7,100
30.8,992,121,36.6,90
25.9,967,104,36.7,95
19.2,801,78,36.8,90
29.9,1251,147,36.3,90
31.2,689,95,37.0,90
19.3,1114,117,36.2,100
27.2,118,81,36.7,75
17.1,2043,172,36.9,80
32.7,502,108,36.5,90
21.2,1576,153,36.8,95
35.4,377,90,36.9,85
36.2,715,98,36.7,85
31.1,1190,132,36.9,85
27.5,523,98,36.4,95
16.1,1250,124,36.7,85
31.4,1039,132,36.4,85
27.6,1148,125,36.3,95
17.2,1582,146,36.3,80
32.9,347,74,36.4,80
23.1,510,90,37.1,90
35.1,411,97,37.0,85
16.8,949,107,36.4,85
20.5,440,86,36.6,80
34.3,641,105,36.6,90
31.8,1020,123,36.8,90
25.3,996,132,36.2,90
27.9,353,87,36.7,85
39.5,568,108,36.5,85
32.7,601,81,36.2,90
33.4,350,90,39.0,65
16.5,2275,180,39.1,40
19.9,1462,135,36.6,95
38.2,281,90,36.7,75
18.8,1036,121,36.6,100
34.1,485,94,36.4,90
36.4,664,116,36.5,85
26.7,593,90,38.8,60
25.4,1127,116,37.2,95
18.9,459,92,36.3,80
35.4,900,122,37.1,85
21.5,386,101,37.2,80
26.0,1243,135,36.7,90
34.3,581,112,36.5,90
24.1,807,107,36.6,100
27.8,934,117,36.9,95
33.8,524,103,36.9,90
24.9,1282,139,37.1,95
34.0,367,83,36.5,90
20.7,1150,131,36.8,100
16.6,1064,110,37.0,85
25.3,386,78,37.9,75
25.6,1016,127,37.1,95
25.1,752,105,37.2,95
28.9,669,95,36.6,95
34.1,545,96,37.2,90
35.1,613,109,37.2,85
17.2,900,116,36.3,85
21.8,1152,111,37.7,90
33.3,795,104,36.4,90
37.9,986,120,36.9,85
25.0,1133,120,37.7,90
27.0,851,113,36.6,95
17.6,1423,145,36.7,80
29.4,731,102,36.7,95
19.1,486,91,36.4,90
33.7,431,92,37.0,90
34.7,534,110,36.5,90
32.9,443,107,36.5,90
37.0,276,84,36.7,75
24.4,1556,150,36.5,95
31.7,697,99,36.6,90
30.7,915,103,36.6,90
33.2,704,92,36.2,90
17.0,1307,139,36.6,80
22.0,1122,118,36.4,100
39.9,558,100,36.4,85
29.9,612,91,36.4,95
35.2,722,107,38.2,60
27.3,787,109,37.1,95
37.3,726,97,38.1,60
30.4,565,90,38.6,65
37.9,629,100,36.5,85
18.7,1205,125,36.9,100
33.2,451,89,37.1,90
34.6,652,104,36.8,90
33.5,388,76,37.0,90
24.8,1130,113,37.8,90
24.4,526,99,37.2,90
22.8,401,92,36.2,90
18.2,1926,157,36.6,80
38.0,728,113,36.3,85
21.8,926,116,36.3,100
20.7,1805,150,36.7,95
24.8,1305,123,36.3,100
29.0,727,109,36.9,95
26.0,895,125,36.2,95
27.6,693,100,39.0,70
30.8,1033,116,37.5,90
25.9,430,85,36.3,85
33.0,335,90,37.1,80
18.2,783,109,36.8,75
34.8,456,102,36.3,90
33.4,346,89,36.4,80
25.8,774,117,37.0,95
31.0,428,99,37.2,80
25.6,1187,115,36.6,95
39.1,583,102,36.7,85
23.8,1056,110,36.5,100
17.7,1119,126,36.9,85
24.7,0,54,36.9,80
26.1,1245,134,36.3,90
25.1,626,90,36.8,85
34.7,464,85,36.2,90
19.8,192,72,36.4,80
36.3,491,93,36.6,85
28.3,599,103,36.9,95
31.6,974,127,37.0,90
22.3,1619,144,38.2,70
33.3,288,85,37.1,80
18.9,1848,147,36.5,95
22.2,937,111,36.3,100
24.5,1336,154,36.3,95
17.0,1718,146,36.8,80
25.9,606,92,36.9,85
20.8,1746,139,36.3,95
37.2,638,103,38.6,60
25.8,1245,127,36.9,95
38.5,401,83,36.9,85
39.7,388,92,37.2,85
38.2,288,94,36.8,75
30.2,1153,135,37.2,85
38.5,283,91,36.6,75
31.7,786,108,36.5,90
19.0,1290,123,36.6,100
39.5,415,100,36.2,85
30.8,654,90,36.8,90
21.2,1135,125,36.4,100
37.6,758,126,37.0,85
19.9,1036,113,36.7,100
24.3,764,98,36.7,100
39.3,240,82,37.0,75
35.8,384,81,36.9,85
31.2,841,111,36.8,90
19.3,598,96,36.9,90
22.0,825,106,37.0,100
36.0,270,95,36.8,75
22.9,872,115,36.3,100
34.2,352,75,36.9,90
36.5,284,87,36.3,75
22.6,1666,137,37.1,95
18.9,1636,127,38.3,75
17.3,1293,127,36.5,85
27.0,672,105,36.7,95
30.5,469,88,36.9,80
21.2,1396,139,36.6,95
38.1,395,100,36.4,85
22.5,1154,111,36.4,100
33.8,489,101,36.3,90
39.5,417,92,36.7,85
26.4,1202,128,36.2,95
20.6,1249,120,37.2,100
36.1,688,107,37.0,85
19.3,2162,165,36.7,95
24.9,692,113,36.4,100
34.7,194,97,36.9,70
26.5,137,72,36.8,75
31.2,562,100,37.1,90
33.3,503,95,36.9,90
20.2,1645,143,36.4,95
31.2,435,103,36.8,80
36.2,527,109,36.7,85
36.5,304,82,36.6,75
30.8,925,109,36.9,90
34.8,764,111,36.5,90
37.4,609,106,36.7,85
19.5,1031,96,36.7,100
19.8,1502,126,37.0,100
34.1,459,94,36.6,90
21.5,1683,136,36.8,95
34.3,464,95,36.4,90
35.1,763,123,37.0,85
26.7,713,116,36.6,95
20.6,1791,152,36.4,95
39.6,305,105,36.9,75
29.2,603,91,36.2,95
16.9,2050,159,36.3,80
32.3,426,94,37.0,90
25.8,1643,149,36.2,90
25.7,1512,142,36.8,90
21.2,869,110,36.5,100
31.4,526,99,36.8,90
35.3,175,76,36.2,65
18.7,359,81,37.0,80
26.4,235,78,36.6,75
33.1,776,96,37.0,90
37.8,600,94,36.6,85
17.9,1487,133,36.7,80
29.5,523,85,37.1,95
38.6,505,98,37.0,85
20.2,663,94,37.1,90
19.4,1332,129,36.5,100
17.9,1771,143,37.0,80
34.5,673,101,37.2,90
27.1,1013,114,36.5,95
26.9,1063,119,36.9,95
32.5,651,103,36.8,90
16.3,882,95,36.2,85
36.1,463,89,38.4,60
38.8,576,112,37.1,85
33.5,422,98,37.1,90
16.0,837,93,36.7,75
29.8,744,106,36.6,95
38.4,263,77,36.3,75
30.0,537,109,37.2,95
20.0,1331,124,37.1,100
16.6,1681,130,36.5,85
20.0,1769,142,36.5,95
26.8,865,103,36.2,95
32.9,93,72,36.6,70
18.3,1091,108,38.8,60
28.5,68,73,36.3,75
26.1,1103,129,36.6,95
39.0,568,104,36.4,85
27.2,670,94,36.8,95
19.1,1409,142,37.2,95
29.4,196,79,37.2,75
31.4,471,92,36.8,80
22.1,671,94,36.4,100
34.0,787,105,36.5,90
28.0,830,116,36.8,95
26.3,1341,138,37.0,90
27.7,733,102,37.2,95
23.1,787,101,36.9,100
23.2,1032,105,37.2,100
18.1,0,60,36.7,65
20.3,974,107,36.3,100
27.5,309,68,37.0,85
19.1,814,107,38.4,65
18.3,1710,149,38.5,55
22.9,1091,123,37.2,100
36.5,418,100,36.4,85
29.9,1009,118,36.6,95
24.1,862,117,36.5,100
35.9,529,78,36.5,85
18.3,677,97,36.6,75
25.7,1679,159,36.8,90
18.2,895,108,37.0,85
38.5,472,79,38.0,75
27.1,556,93,36.9,95
22.5,442,81,36.7,90
18.8,1624,139,36.8,95
24.1,385,81,36.4,90
35.3,353,113,37.2,85
22.5,1055,103,38.4,75
27.4,771,109,36.9,95
28.4,371,99,37.2,85
17.0,1507,130,36.3,85
33.9,621,105,36.8,90
20.0,1270,125,36.4,100
36.7,577,91,36.6,85
29.4,903,109,36.9,95
25.6,878,111,36.9,95
30.0,1086,128,36.7,95
35.5,660,93,37.2,85
20.7,1559,146,36.6,95
28.4,743,106,36.7,95
18.6,172,65,37.2,80
21.0,1856,150,36.5,95
22.6,1500,147,36.9,95
27.7,188,85,36.9,75
37.4,535,97,36.6,85
18.8,1727,146,36.6,95
32.0,637,109,36.9,90
24.5,1222,131,36.4,95
36.4,396,101,36.6,85
29.8,572,97,36.4,95
27.8,444,91,36.4,85
25.8,1186,136,36.5,90
16.6,1113,126,36.6,85
38.6,569,107,36.6,85
33.0,181,70,36.9,70
28.3,173,78,36.8,75
36.5,619,116,36.7,85
34.2,501,100,36.8,90
39.4,520,93,36.9,85
36.7,393,97,36.6,85
22.1,441,86,37.2,90
20.1,1470,124,37.1,100
16.7,1175,116,38.7,60
16.6,969,95,39.0,60
19.5,1253,124,36.5,100
33.3,535,106,37.0,90
32.2,269,86,36.5,80
34.4,270,85,38.1,55
32.0,433,82,37.1,90
23.9,1048,126,36.5,100
39.5,625,104,36.7,85
27.5,1045,125,37.0,95
35.4,749,125,36.7,85
20.9,1663,138,36.6,95
25.8,607,88,37.2,85
21.7,898,101,36.6,100
33.3,238,75,36.3,80
38.9,395,98,37.0,85
32.6,404,93,36.7,90
22.8,706,102,36.9,100
16.4,1196,130,37.1,85
38.3,434,93,36.2,85
23.4,1265,131,36.4,95
26.2,0,60,36.7,75
24.3,291,70,37.0,80
22.7,778,102,36.7,100
23.2,1243,125,36.4,100
38.4,611,107,37.1,85
38.7,614,108,36.5,85
28.5,887,111,37.1,95
17.2,1283,134,36.3,80
26.1,716,111,36.6,95
26.5,467,88,36.6,85
17.7,811,120,36.4,75
28.7,700,114,36.8,95
27.7,496,83,37.0,95
31.6,904,114,38.7,65
21.5,996,115,36.8,100
37.2,445,100,36.6,85
31.5,62,76,37.2,70
28.3,288,88,36.7,85
19.5,1007,110,39.1,60
26.8,1107,126,37.2,95
31.1,694,101,38.8,65
38.2,389,94,36.7,85
30.9,852,108,36.4,90
39.1,518,100,37.1,85
39.3,442,96,36.9,85
19.4,1252,135,37.1,95
25.8,581,102,37.0,85
30.7,440,93,36.8,80
30.6,423,95,37.1,80
20.4,476,87,36.6,80
24.1,723,117,36.7,100
39.6,311,70,36.8,75
26.7,1507,162,36.3,90
26.6,1005,127,36.5,95
16.8,362,79,36.4,65
17.8,549,86,36.4,75
23.2,854,104,36.5,100
38.2,569,113,36.4,85
38.6,448,89,36.6,85
20.6,968,105,36.5,100
26.7,1056,126,36.5,95
31.1,894,110,36.7,90
31.9,555,81,36.9,90
36.2,325,81,36.4,75
20.3,802,108,37.0,90
35.8,707,119,36.8,85
21.3,1661,144,36.2,95
25.2,534,89,36.8,85
36.2,527,86,36.5,85
38.8,699,115,37.2,85
23.0,210,71,36.8,80
20.7,947,114,37.1,100
35.6,493,99,37.1,85
35.6,824,100,36.6,85
20.6,399,80,36.4,80
31.4,738,116,36.8,90
29.8,927,120,36.4,95
16.0,1808,159,36.3,80
28.8,685,104,36.3,95
19.2,685,96,36.3,90
37.2,86,73,37.1,65
28.8,426,82,37.1,85
27.1,579,96,37.1,95
30.6,856,120,37.0,90
33.4,653,114,36.6,90
24.4,1561,137,37.1,95
19.7,99,87,36.7,80
33.9,448,88,36.9,90
19.2,1710,154,37.7,85
20.3,1172,125,37.0,100
19.4,1825,161,37.0,95
39.6,346,105,37.1,75
37.9,914,105,36.8,85
34.9,332,85,37.1,80
32.3,789,115,36.8,90
27.7,1067,116,36.4,95
33.0,544,94,36.8,90
34.6,648,112,36.9,90
31.6,733,115,36.7,90
19.5,638,83,38.0,80
32.8,601,92,36.6,90
30.6,928,115,37.2,90
26.6,560,94,36.5,85
24.2,1386,125,37.1,100
18.2,1194,127,37.2,85
29.2,393,85,36.9,85
31.4,623,99,37.0,90
25.7,1060,128,36.9,95
24.2,1421,138,36.5,95
30.0,518,93,36.3,95
28.4,1045,114,37.1,95
19.4,1446,137,36.4,95
22.2,879,103,37.0,100
26.4,1193,123,36.5,95
27.1,456,95,36.6,85
26.6,786,99,36.3,95
21.0,1047,131,37.0,100
35.9,323,99,36.5,75
27.1,865,113,36.8,95
31.2,522,98,37.0,90
26.0,1130,121,36.6,95
33.1,582,106,39.1,50
32.3,569,87,36.2,90
38.5,145,92,36.5,65
36.0,647,107,36.9,85
38.8,572,111,36.7,85
22.5,815,113,36.6,100
31.1,604,105,36.5,90
33.4,316,94,36.7,80
17.2,1342,145,37.2,80
29.1,505,114,36.7,95
26.5,426,81,36.7,85
27.6,227,78,36.8,75
33.8,475,94,36.2,90
30.9,752,103,36.3,90
32.8,561,93,36.3,90
31.3,951,124,36.6,90
21.7,1217,127,36.9,100
34.2,600,98,36.7,90
27.9,682,102,36.9,95
27.6,227,85,37.1,75
24.8,1237,130,36.2,100
24.1,1059,125,37.0,100
32.3,426,84,37.0,90
26.8,1111,129,36.3,95
19.5,396,61,37.8,70
33.6,575,110,37.0,90
31.8,604,100,38.9,65
17.2,737,103,36.5,75
31.2,1166,122,38.4,65
36.8,228,101,36.4,75
33.3,448,93,37.1,90
31.5,513,87,36.5,90
24.5,698,112,36.5,100
30.5,1477,137,36.8,85
23.4,592,112,37.2,90
34.9,275,73,37.1,80
34.9,673,117,36.6,90
28.9,698,95,37.0,95
23.3,234,76,36.5,80
28.9,838,111,36.3,95
35.3,384,89,37.1,85
27.7,505,100,36.6,95
26.7,990,126,37.9,85
24.0,743,100,36.8,100
29.6,827,110,36.6,95
38.4,566,87,36.5,85
21.8,1370,129,36.9,100
29.9,1307,110,37.0,95
19.5,995,112,36.4,100
30.1,799,110,36.8,90
30.2,660,106,36.5,90
28.1,491,80,37.0,95
29.9,723,111,36.3,95
22.7,976,106,36.6,100
32.5,297,81,36.9,80
38.7,480,97,36.6,85
30.8,564,98,37.1,90
38.8,312,87,36.5,75
31.4,601,95,37.0,90
39.1,722,112,36.6,85
19.2,1508,146,37.1,95
27.7,776,97,36.5,95
27.5,732,120,37.9,85
36.2,334,97,37.0,75
18.4,1612,141,36.4,80
24.2,1296,142,37.2,95
27.6,474,90,36.4,85
22.3,903,108,37.1,100
20.0,1313,118,36.7,100
19.9,1457,140,36.5,95
27.8,861,113,36.7,95
35.5,147,70,36.7,65
17.0,735,105,38.6,50
27.0,0,64,38.8,50
22.3,819,113,36.8,100
29.1,756,94,36.3,95
37.2,335,86,37.0,75
35.1,462,117,36.3,85
37.9,327,91,36.3,75
31.4,644,96,39.5,50
37.5,442,106,36.6,85
24.7,106,69,37.2,80
30.8,595,97,37.1,90
27.0,889,116,38.6,70
36.9,656,101,36.7,85
24.7,526,86,36.3,90
25.1,419,87,37.0,85
18.9,720,123,36.6,90
27.6,770,98,36.8,95
26.2,1091,139,36.5,90
20.7,546,93,37.0,90
16.2,1751,145,36.4,80
39.2,529,100,39.2,45
38.4,798,107,36.4,85
37.3,759,99,38.6,60
30.6,778,114,37.0,90
25.2,1399,154,36.2,90
16.4,1459,128,37.0,85
34.3,835,99,36.6,90
17.8,1236,119,36.7,85
20.3,811,110,36.5,90
39.7,570,105,36.8,85
21.0,1236,129,37.1,100
29.5,734,87,36.8,95
38.0,481,106,37.1,85
35.7,448,92,36.7,85
24.1,1186,133,36.7,95
20.9,520,79,36.8,90
27.8,1319,137,36.8,90
16.3,1144,121,36.8,85
30.1,481,84,37.0,80
28.0,1050,110,36.7,95
28.6,713,108,36.2,95
21.5,976,111,39.4,60
21.2,1077,146,36.4,100
30.5,526,90,36.8,90
27.6,805,115,36.3,95
25.0,442,84,37.0,90
38.5,251,77,37.1,75
31.1,229,86,36.8,70
23.1,1033,104,36.9,100
30.2,535,113,36.2,90
30.3,800,109,36.9,90
21.1,23,67,37.2,80
32.4,563,85,36.7,90
19.3,1124,120,36.6,100
23.4,1100,111,36.4,100
32.5,502,101,36.8,90
23.1,599,79,36.3,90
37.1,424,100,37.0,85
26.0,1353,141,36.7,90
25.8,777,96,36.8,95
22.1,788,114,36.8,100
32.3,486,105,36.6,90
33.2,554,104,38.1,65
17.6,1117,122,38.8,60
39.1,574,94,37.1,85
16.9,1721,139,36.8,80
27.2,694,104,36.5,95
37.6,631,106,36.7,85
19.1,792,102,36.6,90
21.1,1066,127,37.1,100
24.7,864,116,37.2,100
26.3,741,99,38.5,70
33.7,683,101,36.6,90
27.7,478,100,36.8,85
30.3,858,114,36.8,90
37.7,858,117,37.1,85
26.7,1384,143,36.7,90
21.3,1547,139,37.0,95
24.7,1109,127,36.4,100
17.2,1031,114,36.6,85
27.8,543,92,36.7,95
18.0,1938,169,36.4,80
24.7,885,101,37.0,100
22.1,195,73,36.3,80
31.2,295,94,36.3,80
21.8,1025,104,36.7,100
31.1,345,96,36.7,80
25.4,1052,109,37.0,95
16.9,1549,144,36.8,80
16.8,1675,144,36.4,80
37.7,590,113,36.2,85
28.2,812,106,37.0,95
22.8,389,79,36.6,90
27.8,853,103,36.2,95
16.5,1920,159,36.8,80
17.7,1235,130,37.1,85
25.0,535,99,36.7,90
29.0,385,87,36.7,85
16.8,1270,127,36.3,85
39.5,145,88,37.1,65
24.8,673,97,36.7,100
39.5,602,117,37.0,85
24.9,1188,118,36.5,100
29.7,890,110,36.7,95
16.9,959,115,36.6,85
37.2,589,120,36.4,85
28.3,701,95,36.3,95
39.2,279,97,36.6,75
23.8,639,95,36.3,100
28.2,478,93,37.0,85
18.6,1321,118,36.4,100
26.9,952,124,36.7,95
24.2,903,110,36.6,100
38.7,657,94,36.5,85
21.5,831,112,38.2,65
18.1,1139,113,36.3,85
28.1,775,88,36.3,95
28.7,539,107,37.1,95
35.9,621,123,37.1,85
19.5,1800,148,37.0,95
28.3,783,97,39.0,70
24.0,608,82,36.9,90
19.0,1255,125,37.1,100
